hw(rs1),HW
11,111
12,132
11,115
16,127
15,129
12,121
3,57
18,132
16,129
0,1
3,46
6,87
8,119
12,129
3,59
15,128
18,132
13,144
15,134
5,80
6,85
17,122
19,113
13,117
3,57
7,101
15,115
15,139
14,130
14,113
12,126
16,134
7,93
16,136
15,143
0,3
0,1
3,54
5,94
17,134
5,75
15,121
16,128
10,121
16,126
11,122
18,105
14,147
4,69
16,130
3,58
15,134
2,42
7,103
16,129
15,144
14,147
12,129
2,41
18,122
15,135
15,127
1,20
2,37
14,139
10,116
2,43
6,89
4,67
18,123
16,142
17,125
3,51
7,102
2,40
12,120
3,57
11,121
11,127
2,40
13,137
12,116
13,125
7,93
13,117
17,128
16,132
15,141
5,72
15,128
16,121
2,43
15,133
8,102
13,117
13,142
6,93
4,63
18,117
16,119
9,110
13,136
13,125
16,117
19,126
13,114
14,130
15,122
12,135
16,125
0,1
6,92
10,120
7,86
14,127
8,113
14,142
7,105
13,139
1,23
10,125
13,122
14,128
17,127
6,83
5,94
12,121
7,99
15,129
15,138
0,3
13,137
15,130
16,127
4,66
16,138
8,119
1,20
4,62
8,99
13,120
17,137
15,138
6,101
13,129
15,140
2,40
20,135
8,108
13,128
7,89
8,108
17,114
19,129
8,95
10,127
9,108
5,84
17,107
12,133
6,94
1,23
11,110
0,3
6,86
9,114
2,43
1,23
17,138
14,134
11,120
5,73
5,76
14,126
14,140
2,41
7,85
3,52
10,109
14,118
15,124
11,128
15,139
14,123
1,23
14,135
12,129
9,115
16,136
17,124
7,108
11,128
13,118
1,23
12,116
6,82
9,115
15,126
17,118
15,127
15,117
9,100
16,124
12,120
18,142
15,126
12,143
15,132
7,107
17,139
6,87
3,53
7,96
15,133
5,79
16,137
10,112
0,3
15,131
16,119
8,86
5,78
4,65
12,116
18,143
12,135
15,128
20,120
18,134
2,43
14,136
14,133
4,62
0,3
7,103
0,3
18,124
18,139
15,120
13,110
2,41
8,102
5,77
1,21
13,128
0,3
5,79
15,118
10,136
16,118
19,139
10,110
13,120
13,126
12,126
18,131
11,123
9,105
3,60
17,121
13,128
10,109
14,148
13,127
13,107
9,106
16,144
12,131
16,128
17,142
9,117
5,74
17,128
16,156
15,135
8,110
19,130
6,86
13,138
16,123
10,119
5,81
2,39
15,124
9,123
16,121
12,132
15,110
14,142
15,138
0,1
8,106
10,112
16,126
11,126
14,132
14,129
13,139
7,93
18,113
18,122
2,36
17,122
15,119
9,136
10,114
7,87
18,137
4,72
14,136
11,109
15,139
13,117
9,117
6,82
1,23
6,89
11,117
12,120
11,126
11,126
14,140
15,142
10,105
3,58
18,107
14,138
5,72
6,87
15,141
14,128
10,120
19,134
6,86
15,131
16,137
4,74
12,128
6,87
0,3
15,125
9,105
1,20
4,70
5,53
14,130
8,95
14,130
9,108
5,80
19,139
14,123
14,124
4,69
16,118
14,129
20,118
15,136
17,131
14,132
9,109
6,70
11,117
7,104
10,118
6,99
3,59
12,131
17,138
11,109
14,130
0,3
9,118
13,112
2,33
10,114
0,1
13,122
16,113
10,134
19,121
3,53
17,114
1,23
12,119
8,114
16,141
11,129
12,131
13,124
20,139
16,126
16,110
11,100
10,119
13,128
6,85
10,113
9,112
11,124
14,127
12,107
16,144
17,131
13,122
6,83
13,133
17,133
17,121
15,141
13,135
1,23
14,118
7,88
13,118
13,131
14,132
13,130
8,115
1,23
6,87
9,139
15,123
11,120
11,98
3,51
20,117
14,126
8,101
5,81
17,128
0,3
14,114
16,128
14,124
11,114
8,120
3,53
11,121
7,93
4,69
16,137
3,63
10,101
13,127
14,121
5,83
9,113
16,142
5,80
8,85
18,120
7,111
11,119
4,58
13,126
6,92
12,126
16,138
15,122
19,132
6,78
14,114
13,124
11,130
7,89
8,114
3,55
12,142
16,145
10,120
3,50
13,132
11,105
1,17
14,123
0,3
1,21
17,139
1,23
17,139
15,134
18,130
10,122
2,29
14,123
9,104
20,102
11,129
16,135
7,102
17,116
13,122
14,134
14,126
18,111
1,21
19,141
2,41
11,127
2,39
16,145
12,114
3,53
9,116
2,38
0,3
16,136
5,87
16,118
14,121
7,100
18,126
10,98
6,94
14,131
12,132
6,91
11,133
17,129
10,103
17,125
8,97
12,119
10,128
17,128
3,51
18,120
14,128
14,121
13,119
13,132
12,126
9,112
7,97
15,131
6,95
8,107
20,127
18,156
8,114
13,140
14,137
2,43
17,131
2,41
17,116
0,1
13,133
12,141
2,43
9,97
1,23
14,123
14,127
10,125
12,121
12,130
17,123
1,20
12,120
17,123
11,142
12,114
12,128
11,121
5,70
13,131
15,121
15,136
13,114
15,135
9,99
18,130
9,110
4,68
13,132
8,107
1,20
16,119
10,101
15,126
17,122
16,132
6,83
15,114
3,59
2,38
15,133
15,136
8,102
12,119
4,71
3,60
19,130
8,98
1,20
12,126
17,117
8,99
15,122
5,85
1,23
15,129
20,153
20,126
13,128
15,135
16,118
15,144
3,60
3,52
16,119
13,126
16,134
15,145
16,144
17,124
15,129
17,127
6,82
16,142
18,130
9,117
15,125
10,123
16,120
5,84
3,54
9,89
18,124
18,118
5,81
9,113
15,125
11,121
15,134
10,110
12,128
13,126
3,53
2,32
18,125
9,125
16,131
0,3
15,137
2,37
13,129
3,52
14,127
4,69
13,126
5,79
3,57
10,123
5,80
6,71
6,92
2,37
17,127
14,116
17,125
17,130
10,115
12,113
16,124
14,123
14,121
13,127
9,98
11,111
12,120
17,119
12,126
5,73
3,58
3,55
20,143
14,142
10,93
3,42
16,124
12,117
3,57
13,139
2,37
3,47
9,117
15,128
13,127
7,99
0,3
17,132
11,125
0,1
10,104
20,114
9,127
0,3
17,146
1,21
9,109
13,121
6,87
16,128
13,136
9,118
19,118
6,93
7,96
15,131
3,51
17,132
6,77
20,124
17,119
17,126
5,79
3,54
2,38
14,125
12,130
2,43
14,123
15,124
9,115
15,130
3,53
16,122
1,21
13,124
1,21
9,124
9,123
4,74
9,128
16,120
15,122
17,124
15,123
16,142
6,90
11,131
16,108
15,130
17,138
11,115
14,132
17,126
8,100
12,137
11,115
15,126
14,124
16,130
3,59
13,145
2,37
2,35
5,82
15,127
11,123
7,94
11,112
8,98
14,129
6,95
13,127
0,3
15,123
13,127
9,110
11,120
14,120
4,70
16,126
9,128
0,3
6,86
12,125
13,120
13,133
10,114
5,80
14,143
18,138
10,119
10,109
15,137
12,128
0,3
10,108
9,110
9,113
10,126
11,121
15,137
5,79
15,121
14,139
14,151
10,137
15,138
16,137
4,62
14,118
7,97
6,89
13,113
14,135
3,61
8,92
13,114
17,125
1,21
7,107
15,126
1,23
16,120
13,105
6,88
17,125
3,51
15,131
18,128
6,89
14,119
0,3
18,140
0,3
8,119
16,106
15,141
2,40
11,132
8,97
6,96
14,139
15,127
18,128
11,135
11,123
15,129
10,115
15,123
19,118
9,116
9,113
16,125
18,126
1,23
13,125
14,127
7,107
7,95
11,134
17,137
3,53
16,135
18,123
16,134
3,54
17,120
10,114
13,120
12,112
12,123
11,119
15,146
15,115
0,3
12,128
16,130
3,58
17,127
10,113
12,140
5,81
11,101
4,67
13,153
12,127
0,3
11,124
14,108
6,96
11,129
7,103
13,92
10,119
10,121
8,114
5,79
18,123
13,130
17,128
11,120
0,3
12,128
16,120
7,103
8,92
16,138
15,111
11,126
15,137
2,35
7,102
18,130
15,114
7,103
17,129
3,59
15,135
6,99
17,133
17,122
13,122
14,116
15,125
7,96
21,143
2,41
14,139
8,102
14,129
15,106
10,131
2,39
15,141
13,117
14,125
16,115
14,127
2,32
10,108
16,138
16,122
19,135
3,50
15,125
9,112
19,132
10,116
5,84
18,120
5,85
6,95
15,134
15,115
12,112
12,117
8,121
1,23
13,132
12,121
4,69
15,118
3,59
16,126
3,49
12,130
15,139
16,141
3,49
13,126
8,105
9,123
13,126
15,117
15,131
8,104
14,128
2,41
11,129
10,113
15,118
14,139
11,115
5,81
0,3
18,125
17,126
16,132
9,110
17,132
9,121
3,52
17,124
6,103
7,80
3,60
7,89
15,129
5,87
11,133
12,113
7,102
9,120
15,134
6,78
16,138
16,122
5,84
7,95
6,87
18,132
16,126
1,23
16,146
16,127
15,127
11,126
18,113
13,133
3,61
18,125
5,92
16,124
13,124
14,130
14,136
0,3
12,121
15,121
12,109
14,118
14,146
15,124
17,139
3,50
16,111
15,104
14,135
15,144
11,119
8,97
15,141
16,126
17,125
8,103
2,31
17,128
16,132
16,135
13,112
8,106
16,116
15,108
15,132
16,138
7,93
20,151
9,122
1,23
15,145
15,146
17,123
1,21
16,135
0,1
3,58
16,140
16,136
15,124
19,140
3,60
19,140
12,123
2,40
12,128
4,71
2,35
7,106
14,119
6,86
19,118
18,109
1,23
14,132
4,70
9,108
14,133
16,120
14,129
12,140
8,99
3,50
12,120
15,131
9,104
8,109
5,60
9,120
7,88
3,53
5,60
16,137
13,137
9,107
16,136
18,124
17,141
5,75
1,23
5,87
11,136
9,101
9,106
15,127
15,122
17,133
0,1
12,123
6,92
1,23
13,126
3,52
5,84
20,147
4,56
14,120
5,72
13,133
15,127
0,1
14,123
13,124
12,117
12,114
15,130
16,126
15,132
16,129
7,99
15,141
15,122
3,53
4,64
9,110
15,117
16,121
15,149
12,127
9,119
14,128
7,94
15,133
10,130
3,54
3,59
16,142
5,61
19,127
6,95
18,123
13,130
13,142
7,84
1,23
4,66
15,130
16,135
16,127
17,140
11,128
9,114
1,21
16,125
15,142
3,52
16,130
11,121
3,52
10,109
9,115
19,117
15,116
15,134
7,89
8,118
3,52
16,139
15,142
7,95
16,117
15,128
3,47
8,99
14,129
11,126
11,112
6,86
3,49
2,37
1,21
17,144
12,125
1,23
13,122
17,106
15,122
16,137
2,37
16,125
9,113
3,58
18,128
1,23
2,42
12,123
17,124
0,3
3,55
7,100
3,56
18,136
13,131
17,115
1,19
14,121
8,109
12,122
15,126
15,132
18,123
9,112
14,125
16,145
15,139
14,124
17,117
18,127
14,122
13,131
0,1
3,55
11,107
17,122
16,111
13,139
1,20
14,124
16,126
13,126
20,122
13,131
16,120
14,140
15,138
14,127
10,114
15,133
8,102
14,135
2,40
5,72
13,131
15,131
3,57
9,109
9,93
3,52
16,129
2,35
14,123
0,3
15,124
0,3
17,122
14,135
16,117
8,88
10,111
16,123
16,118
1,23
11,105
9,109
13,126
2,34
4,62
14,146
4,73
17,136
16,136
3,59
16,129
15,126
15,140
12,124
6,78
3,57
6,102
13,131
17,125
16,120
18,141
15,131
7,105
9,113
13,129
11,115
1,22
10,130
15,128
21,137
15,133
5,83
15,107
2,43
14,134
16,117
16,118
16,120
16,142
18,123
1,23
0,1
3,51
13,115
8,130
15,127
16,129
16,121
5,69
9,109
0,3
1,23
14,129
16,135
13,126
18,124
8,104
3,51
12,120
16,125
17,105
13,132
14,123
12,136
14,123
5,77
14,139
10,118
16,133
6,94
14,121
17,138
6,102
15,117
1,21
5,87
12,129
4,60
3,60
14,104
14,121
16,130
1,23
15,121
17,133
3,59
13,117
12,121
14,128
10,116
16,132
17,123
3,52
5,82
12,129
16,146
12,128
7,93
3,48
8,104
2,40
11,122
6,79
13,118
3,57
6,91
0,1
15,116
7,102
14,128
18,117
15,141
19,130
16,132
5,83
15,124
5,72
6,85
6,90
16,117
8,108
9,111
15,119
15,122
18,142
13,129
13,125
14,119
15,119
8,108
12,146
14,125
9,111
12,120
6,85
6,94
12,121
14,118
3,51
18,128
14,121
7,99
8,109
10,120
1,21
0,1
14,107
6,79
5,85
5,80
12,134
8,112
10,127
14,128
12,119
7,108
6,95
2,34
8,98
16,118
18,122
14,141
14,119
17,125
10,124
15,138
17,122
16,121
8,98
11,123
16,140
2,41
13,130
10,112
12,135
10,110
14,129
9,107
12,115
15,132
16,124
14,135
15,123
11,111
15,129
1,23
3,47
16,133
6,93
11,117
15,123
5,88
8,107
16,119
18,123
1,20
4,66
10,114
19,123
11,130
11,129
7,98
14,128
11,108
18,112
1,23
11,127
16,125
10,106
10,110
8,112
11,121
14,115
14,131
16,112
12,127
9,113
14,132
7,104
9,117
14,145
18,140
13,120
9,112
15,140
14,138
2,40
9,93
17,128
14,121
14,118
15,138
4,67
15,135
17,123
9,114
12,116
6,94
3,51
3,58
19,133
2,37
16,150
10,126
19,107
6,92
2,41
16,146
5,69
4,78
10,116
0,3
17,131
16,131
17,126
14,141
13,134
7,89
12,123
13,129
9,107
16,133
17,133
10,113
8,111
12,120
17,126
15,134
12,142
8,91
5,84
2,39
12,139
16,142
16,125
17,134
11,116
3,57
7,89
15,140
14,118
13,125
6,102
11,122
15,127
6,90
14,146
4,64
0,3
16,121
3,58
16,146
9,105
16,152
5,84
12,141
16,118
13,108
12,107
1,21
13,129
12,120
4,68
18,114
3,54
17,97
14,130
2,39
16,114
3,53
1,23
5,76
16,124
9,118
15,113
13,140
9,120
11,121
16,124
1,21
7,96
10,126
14,118
10,122
5,75
11,119
13,125
12,137
9,104
6,92
17,121
14,139
0,3
5,89
17,125
6,90
15,125
11,121
10,139
12,132
3,48
14,115
18,143
5,80
14,131
5,75
18,138
10,106
11,128
4,66
16,128
12,144
17,132
9,113
17,120
14,131
14,139
11,116
4,66
6,86
15,116
4,66
16,133
6,81
5,86
14,126
13,134
14,133
16,125
7,107
14,139
0,3
18,140
13,131
9,121
14,125
16,120
16,139
17,128
14,141
15,118
15,129
9,107
14,133
16,137
8,108
13,122
3,54
15,123
15,117
16,134
5,79
8,119
4,80
14,116
6,85
14,142
14,131
14,105
3,53
13,116
16,124
16,121
13,137
15,132
4,68
16,125
12,133
14,136
5,75
19,124
8,115
7,102
9,105
15,132
3,49
14,130
13,112
6,92
14,127
12,137
15,123
6,90
1,17
12,134
13,126
6,98
4,62
17,128
16,120
14,134
9,118
13,131
11,124
16,140
10,115
0,1
19,131
7,106
0,1
15,129
16,139
0,3
9,105
9,108
15,113
1,23
6,95
10,116
6,90
5,83
20,142
18,128
16,115
0,3
13,146
13,125
14,128
1,23
13,116
15,114
4,71
4,62
13,115
9,104
10,112
14,115
3,55
13,109
12,141
13,137
13,140
16,134
0,3
4,62
8,107
15,129
11,135
13,133
14,143
15,127
10,112
10,103
11,118
5,79
13,121
0,3
15,127
15,131
11,118
12,121
2,36
7,118
13,124
12,116
2,40
2,38
0,3
1,21
16,128
18,121
15,131
19,139
13,116
18,129
16,123
7,89
15,122
10,110
10,112
18,132
13,127
15,129
1,20
5,78
16,129
14,116
12,126
18,133
12,130
15,117
13,128
12,124
1,21
1,22
10,115
3,47
10,139
14,131
12,134
18,115
15,128
18,140
15,131
9,101
10,120
18,123
10,119
12,139
12,130
14,141
14,134
6,80
15,113
5,80
14,139
16,125
14,118
14,133
15,125
2,43
13,127
7,103
10,118
15,140
13,129
9,117
0,1
16,128
10,130
9,115
17,130
15,119
2,35
2,39
4,76
16,128
3,52
15,131
18,130
18,133
16,131
12,114
13,141
3,58
18,111
17,113
14,127
14,135
17,116
16,145
6,85
11,135
2,34
12,107
19,121
13,117
10,102
14,121
11,118
0,1
16,117
10,120
1,23
1,23
14,133
2,34
13,132
15,129
6,76
15,134
18,142
14,141
7,97
16,126
14,128
19,139
12,129
7,92
18,140
16,114
13,128
15,123
17,130
16,132
6,81
14,114
14,124
13,118
13,115
6,103
8,101
11,109
1,23
11,121
8,100
3,57
6,96
19,112
16,139
13,118
5,73
5,84
13,125
1,20
18,130
15,131
1,21
2,38
12,117
13,113
14,126
14,117
6,101
19,130
17,120
17,123
3,51
16,130
4,60
13,137
10,111
17,134
15,126
16,122
4,59
13,120
14,133
11,128
15,140
12,136
14,118
12,121
2,34
13,130
7,89
9,116
10,138
16,130
7,99
14,125
9,113
12,115
14,115
13,119
12,135
13,112
17,128
16,143
15,130
8,111
5,74
7,92
15,114
15,150
15,146
15,136
8,101
4,70
12,125
5,78
17,132
16,145
10,121
16,130
2,41
0,1
0,3
14,136
15,138
7,83
16,130
14,128
16,117
11,120
1,23
13,126
16,131
12,130
15,111
4,69
5,79
4,57
6,92
8,102
4,66
19,112
18,118
6,93
6,91
2,39
1,23
17,139
3,50
6,90
18,116
15,116
14,131
6,92
4,65
17,129
16,148
14,139
14,115
19,119
13,124
5,75
8,97
16,134
11,129
5,93
14,127
15,118
6,93
13,131
15,139
8,119
9,110
5,89
8,94
13,118
2,43
0,3
2,41
13,129
13,132
13,130
8,116
16,134
14,129
11,107
12,135
1,17
13,146
14,123
12,107
9,119
17,113
11,132
13,120
0,3
16,134
18,130
18,130
10,122
14,107
5,80
16,109
17,110
17,129
3,48
3,63
4,61
16,138
19,128
13,131
13,119
16,139
11,118
17,136
13,98
16,138
16,124
2,39
17,117
15,121
17,137
9,98
17,119
3,55
4,67
19,134
13,123
12,136
2,41
15,134
12,116
17,134
16,121
2,43
10,117
17,126
2,38
15,117
11,119
14,132
16,118
3,61
5,83
16,106
13,141
17,127
14,136
6,90
16,139
7,81
14,115
4,61
3,54
16,137
11,125
14,131
7,105
9,130
13,122
16,131
3,60
18,118
14,122
16,123
8,112
12,111
7,92
7,95
15,117
6,90
12,126
8,102
16,134
14,143
14,125
16,125
13,138
15,121
13,114
4,62
14,121
19,120
6,93
14,135
14,121
18,115
2,38
18,137
3,58
12,129
15,131
15,138
14,125
5,79
14,124
14,139
12,135
18,113
4,72
3,59
5,82
12,131
17,132
11,118
18,128
16,121
7,107
17,131
11,111
6,90
17,121
18,130
6,96
10,119
10,121
13,118
17,141
1,21
14,119
0,1
11,120
15,148
16,124
8,104
15,132
13,135
13,129
12,113
19,130
5,87
16,129
7,92
3,57
14,130
8,98
17,122
17,140
17,136
7,98
16,124
19,126
17,136
0,3
7,115
2,41
17,135
14,129
15,135
11,123
1,21
15,128
4,63
8,111
13,133
6,77
14,117
12,126
16,130
12,128
14,130
0,3
14,118
18,133
14,132
8,89
0,3
11,112
14,127
17,131
13,128
14,139
18,129
15,126
20,119
9,121
18,131
14,125
13,123
11,124
6,96
15,143
13,112
17,145
16,134
17,120
2,41
13,124
7,106
18,120
11,115
10,109
17,124
0,1
14,109
11,126
12,129
11,108
2,39
6,84
9,125
14,133
15,135
13,130
10,122
12,128
16,130
3,51
11,114
7,93
9,112
10,116
11,127
12,113
19,154
15,129
13,132
18,113
2,38
0,1
6,87
16,143
18,131
1,23
8,100
10,119
16,117
17,132
7,103
10,118
14,140
15,142
8,106
12,139
15,120
15,139
18,121
6,84
16,124
16,123
0,3
13,123
15,120
14,149
17,126
9,118
6,94
8,113
5,73
15,120
11,127
9,117
0,1
9,107
18,141
15,123
11,121
15,146
17,124
9,113
17,127
15,141
14,134
17,142
18,133
16,135
10,123
4,63
12,116
10,136
7,92
9,121
0,1
12,110
8,120
7,91
9,121
18,144
14,140
1,21
15,122
18,136
14,121
18,129
16,129
18,128
16,135
15,124
15,141
13,133
13,126
13,113
15,131
15,144
2,29
6,93
15,104
15,138
14,140
16,128
13,112
10,121
1,21
4,63
16,147
6,102
9,101
17,127
14,122
13,136
10,115
11,110
20,126
9,129
7,85
17,120
10,123
16,126
14,123
6,78
15,125
6,97
1,21
11,121
15,138
13,115
9,112
5,83
3,53
5,79
15,138
4,66
5,81
15,114
8,103
9,98
9,131
7,97
2,37
11,119
8,105
12,137
7,105
3,56
15,144
4,66
18,126
14,130
9,111
16,136
16,142
14,135
13,149
13,126
15,144
6,84
17,143
8,100
14,132
18,132
15,144
8,115
17,138
4,64
4,61
17,128
2,41
16,141
8,98
16,113
12,122
2,43
15,129
14,143
2,40
18,144
5,83
7,103
10,126
10,101
10,115
10,99
8,92
19,131
13,127
14,128
9,113
15,136
13,136
14,129
16,121
15,123
7,95
15,125
11,119
3,56
12,121
8,96
7,88
13,133
13,142
15,116
14,119
17,121
18,113
15,127
13,125
12,125
20,123
5,75
1,19
13,115
2,41
15,120
14,120
13,118
18,113
16,150
15,134
12,135
1,23
10,101
11,128
17,118
18,136
8,123
16,139
12,111
15,132
15,123
14,137
16,131
15,133
16,136
1,21
14,131
0,1
18,128
17,128
7,97
15,121
16,117
9,101
0,1
14,128
18,130
8,91
5,84
18,136
16,142
10,114
14,135
13,121
6,86
18,124
13,134
11,117
16,127
17,141
11,131
8,104
0,3
18,144
13,135
6,97
16,134
7,93
4,76
9,93
13,132
14,131
15,132
2,37
11,112
9,123
12,135
8,109
11,122
14,122
16,141
12,148
16,133
16,128
9,116
7,104
1,22
11,116
15,132
2,41
15,122
15,132
3,53
12,118
16,115
6,64
14,130
3,58
16,113
2,41
13,149
9,106
8,89
6,100
13,128
17,128
3,49
14,127
15,125
14,129
16,132
14,119
2,43
16,128
14,128
6,85
9,93
2,40
10,124
10,126
16,142
13,131
17,121
14,127
17,115
18,125
16,157
16,126
12,135
16,133
15,147
9,94
16,115
10,122
14,108
11,130
10,125
9,120
11,112
14,131
17,139
12,115
16,124
18,139
5,70
18,129
7,99
16,133
12,113
16,139
15,118
8,108
12,140
12,119
7,113
17,121
17,130
15,136
14,119
2,42
16,128
8,103
15,145
3,53
12,138
15,143
11,118
10,135
14,149
3,56
17,115
8,99
8,111
16,122
3,50
8,104
13,121
8,106
16,127
16,120
17,116
4,52
12,111
14,100
5,78
4,71
4,61
16,131
8,104
10,111
14,132
10,120
13,110
14,127
11,116
18,138
11,139
1,23
13,121
11,110
0,1
13,133
12,158
13,123
17,124
8,112
7,105
6,96
4,58
19,125
12,115
13,124
8,101
16,134
17,132
7,84
2,40
13,122
8,109
3,52
17,118
0,1
16,133
4,67
2,35
7,100
9,117
10,113
6,88
15,117
19,126
1,23
8,101
0,3
9,108
16,152
12,132
17,134
13,131
3,56
18,121
16,129
6,76
18,124
7,110
0,3
12,138
4,68
16,125
5,73
6,85
12,103
12,114
15,145
15,125
9,115
16,120
5,76
19,140
11,131
15,140
12,131
17,132
13,124
8,102
12,137
17,138
7,104
15,135
0,3
15,138
10,117
17,145
4,63
12,127
10,110
0,3
6,88
11,118
12,108
16,131
11,123
14,135
15,119
1,21
5,88
19,145
16,130
10,110
18,120
12,140
11,107
16,122
9,115
16,126
1,21
13,136
15,143
11,111
18,119
0,3
7,90
16,125
16,127
14,123
2,39
15,125
18,128
4,66
16,133
5,75
8,96
14,124
2,43
12,147
15,119
14,136
4,62
3,58
5,74
18,132
16,134
17,135
18,124
3,52
14,124
3,46
12,139
3,52
15,151
12,121
7,98
7,120
15,133
0,3
5,86
1,23
1,20
3,54
2,41
17,121
18,140
8,101
11,123
14,143
13,140
10,119
16,133
14,121
5,83
16,135
13,107
19,125
16,143
9,114
18,133
12,111
12,130
14,120
4,67
18,146
10,108
16,116
13,124
12,122
11,129
18,141
12,115
6,86
14,133
15,119
15,124
14,138
16,141
7,97
19,127
12,119
15,120
9,107
3,45
18,133
7,102
9,112
16,112
4,71
9,114
16,133
12,126
12,129
14,119
16,127
1,23
10,101
13,136
8,111
14,112
13,120
0,3
5,73
12,112
9,116
8,89
13,132
8,97
1,23
16,121
0,1
13,121
12,115
4,64
6,97
14,135
13,134
16,124
17,136
1,21
15,123
17,133
14,135
15,140
0,3
15,105
17,145
9,110
16,135
7,106
17,133
18,125
3,48
11,132
5,74
16,137
6,93
17,117
15,123
12,128
0,3
14,116
15,130
18,139
0,3
16,127
15,130
0,3
1,19
15,124
14,135
19,151
9,125
10,119
15,118
12,123
5,88
12,136
15,127
4,66
3,56
10,113
9,116
15,121
5,86
3,59
10,104
12,120
12,118
0,1
5,84
12,115
7,90
17,121
7,94
16,126
14,135
7,108
3,49
5,71
12,129
14,135
5,86
9,99
6,85
6,91
16,147
8,104
16,127
0,3
5,80
0,1
13,138
16,126
4,66
1,20
0,3
13,115
12,119
0,3
9,114
7,103
8,100
12,126
17,143
15,114
13,108
12,100
15,124
16,147
17,147
4,65
15,135
3,51
19,148
10,128
14,110
11,112
16,130
16,122
14,134
18,129
17,132
13,124
0,3
9,109
15,118
18,116
11,134
14,115
14,117
15,135
2,42
9,119
9,95
1,23
18,126
10,112
18,133
10,116
10,127
14,124
13,125
15,118
1,21
10,100
10,128
5,94
16,115
0,3
7,101
15,138
8,107
5,84
0,3
12,114
1,21
14,126
7,101
15,120
16,124
18,108
14,119
11,114
14,144
6,93
9,109
6,86
9,112
8,103
17,123
8,107
13,126
7,92
16,126
2,41
10,118
1,21
5,58
14,120
12,112
17,144
17,141
10,118
5,87
17,139
18,127
7,89
11,114
7,104
13,122
14,140
8,113
3,52
16,128
1,23
14,128
6,99
12,120
16,120
16,128
13,138
11,127
6,94
12,116
16,117
13,127
16,150
6,76
7,94
18,124
9,96
10,121
9,97
17,131
5,77
13,115
14,136
2,35
6,94
16,122
13,134
15,131
2,41
3,46
10,121
16,129
12,134
13,126
15,138
14,135
18,144
16,121
12,129
16,127
10,122
11,112
19,143
16,127
6,88
0,3
8,108
6,88
15,144
0,1
13,131
16,146
10,110
14,125
9,111
14,123
18,133
20,124
9,115
16,147
13,138
0,3
15,115
9,125
8,89
17,100
3,50
6,79
13,136
12,111
11,113
16,137
15,131
9,115
16,126
14,127
7,108
5,81
16,126
7,103
15,118
13,117
16,133
11,117
13,125
10,127
14,132
12,133
14,133
12,120
15,138
15,127
16,131
16,123
11,110
13,149
14,125
18,123
16,128
14,147
5,85
1,23
8,99
18,127
9,110
7,92
13,113
10,121
14,115
19,144
16,127
16,136
6,88
3,51
15,124
1,21
0,3
2,34
11,129
12,129
11,111
17,136
13,117
9,98
15,132
3,49
14,140
16,124
15,121
9,119
0,1
4,63
5,81
4,62
12,131
9,100
3,55
18,116
10,114
14,125
14,126
14,121
1,23
8,104
1,21
15,155
9,99
15,118
17,134
11,134
13,100
7,98
14,123
5,81
10,111
6,92
17,131
12,121
16,132
12,136
1,23
8,95
13,126
15,126
6,75
18,121
6,86
14,130
15,125
1,23
16,137
8,103
12,150
8,113
17,139
13,116
17,128
2,39
11,125
12,139
14,129
4,61
19,126
14,128
16,134
9,123
11,117
9,101
16,116
0,3
17,113
9,117
14,133
10,113
14,125
10,122
13,134
5,75
11,100
15,136
2,41
14,118
14,132
15,119
2,37
14,118
13,126
14,127
20,129
9,131
13,125
17,96
15,126
5,80
9,113
15,125
4,66
17,124
7,101
2,41
11,124
1,23
7,84
14,126
1,19
18,116
12,134
16,134
0,3
8,111
13,121
12,118
9,112
1,23
15,126
19,105
8,98
17,116
8,100
4,70
6,92
8,107
3,44
4,45
16,115
16,124
12,125
0,3
2,35
13,139
3,51
17,144
17,130
4,70
15,143
16,128
7,89
15,137
17,128
5,83
3,43
4,66
11,110
16,136
10,108
0,3
8,95
3,48
5,62
5,76
15,120
16,127
8,101
9,121
3,55
13,111
4,75
4,68
16,120
15,117
14,137
7,106
0,3
16,112
6,85
14,145
14,124
9,107
17,133
0,3
9,111
15,117
8,92
6,83
12,124
11,118
9,126
16,121
13,122
14,146
12,124
18,122
18,130
13,119
8,102
3,54
16,130
6,92
15,143
11,131
15,135
12,117
7,98
12,128
3,53
15,131
16,138
5,83
12,124
12,119
14,134
9,98
9,113
16,133
17,152
2,43
11,123
15,139
12,116
11,114
10,127
7,86
15,123
16,125
13,132
8,100
4,72
14,148
15,137
11,117
12,118
12,133
15,136
14,133
17,150
16,150
9,110
18,138
17,121
5,66
8,115
16,120
10,114
6,77
14,139
14,128
16,116
0,1
2,38
4,75
5,79
2,43
11,131
6,89
15,127
8,102
17,118
15,135
5,84
7,102
14,126
12,126
16,125
13,118
17,145
4,73
12,123
12,113
17,139
5,87
16,119
16,131
15,129
17,132
4,66
6,94
0,1
14,124
6,93
14,134
10,123
16,129
14,128
11,137
14,138
0,1
4,70
14,143
7,98
5,79
16,141
1,23
3,54
15,130
17,123
14,108
11,141
17,123
16,142
2,41
15,123
14,134
4,78
10,117
6,90
8,109
5,71
11,130
3,52
16,141
14,135
15,126
12,129
10,110
13,127
4,57
4,74
13,137
15,136
15,135
0,3
17,136
16,141
1,23
15,135
2,41
14,136
5,88
16,134
16,138
8,111
3,56
7,108
16,143
12,145
6,91
4,64
17,139
9,112
14,128
9,133
6,88
10,110
2,36
