hw(rs1),HW
13,206
16,198
20,204
18,152
25,177
19,195
21,167
26,220
1,48
3,104
22,181
15,106
17,113
20,198
23,177
7,132
4,88
25,137
1,46
21,191
21,184
5,119
1,48
7,124
4,85
6,112
5,67
26,206
25,177
16,133
24,204
22,208
5,140
21,154
22,232
2,52
8,166
23,210
23,192
4,141
1,59
20,176
12,158
24,223
13,160
19,201
16,188
4,92
17,138
20,172
0,16
16,200
13,180
8,167
20,115
6,116
7,145
16,195
20,110
4,112
22,204
2,57
21,201
19,182
17,181
14,169
12,152
3,101
26,213
7,121
23,187
4,96
16,200
20,200
22,173
26,194
22,202
22,193
6,148
12,191
20,199
26,233
10,138
18,174
20,211
23,186
9,146
25,178
10,166
12,173
25,222
9,171
15,165
23,214
19,193
11,195
15,171
23,209
8,143
10,180
12,174
20,178
25,226
7,149
1,48
23,168
21,148
18,192
23,204
25,187
6,157
25,170
22,200
27,141
0,18
22,199
19,188
24,211
25,213
11,181
0,14
19,121
24,204
0,18
7,159
1,24
20,198
20,139
14,181
1,44
18,170
23,169
20,168
23,201
8,135
21,202
4,55
21,196
26,196
23,181
8,150
16,107
25,184
23,226
22,221
20,212
15,107
15,207
20,159
24,125
19,175
24,167
22,112
3,51
0,16
11,147
22,212
26,191
22,200
20,157
22,200
2,81
19,177
4,133
13,156
18,200
25,197
7,175
12,179
26,187
20,162
9,164
4,142
25,134
25,172
21,184
25,210
3,76
23,203
13,194
13,161
13,104
17,209
3,73
17,183
21,218
22,146
7,127
21,216
24,187
23,205
25,230
26,222
21,173
11,176
21,174
25,229
28,238
5,113
13,181
11,187
18,207
22,199
25,217
2,70
8,171
20,199
23,195
21,192
24,219
17,171
25,217
9,85
14,192
4,126
16,197
3,79
15,197
25,233
16,157
11,200
5,149
20,145
22,215
23,184
15,193
20,220
4,115
7,144
16,161
21,198
9,147
26,232
18,197
17,206
2,91
9,134
8,122
16,186
20,110
11,181
23,213
3,73
3,87
25,191
21,186
6,174
9,167
13,190
0,14
6,156
4,142
13,183
19,146
4,82
20,166
6,151
17,173
18,166
18,182
22,204
24,210
24,171
22,191
19,166
3,47
17,154
7,153
24,212
9,182
0,16
19,199
24,165
20,170
19,186
21,215
5,114
18,177
13,192
3,79
19,206
12,168
26,214
11,181
15,194
4,140
8,132
23,208
16,181
1,37
10,202
5,106
21,156
22,185
20,204
17,213
3,111
13,153
12,198
19,170
7,140
4,58
8,92
15,208
14,169
19,209
19,184
16,163
25,217
23,168
3,105
5,109
2,80
23,158
25,205
23,189
21,189
1,48
11,158
20,206
10,180
23,154
3,93
20,161
11,189
0,18
6,67
23,182
5,111
20,171
2,67
2,96
4,121
7,78
15,161
27,237
14,179
20,194
0,18
20,199
5,79
1,24
23,156
23,218
8,179
19,154
27,248
12,186
21,200
18,113
25,205
3,110
23,180
8,111
2,80
4,88
9,148
0,16
3,117
25,214
15,166
23,176
26,211
9,184
0,18
25,178
22,218
23,201
21,203
0,18
14,141
26,231
19,197
29,244
3,82
18,202
6,168
5,145
18,195
6,166
24,208
19,204
21,172
8,117
22,188
9,160
24,200
16,174
22,194
16,109
2,89
18,106
22,216
20,180
7,119
15,137
9,168
19,214
19,173
20,168
13,191
12,94
10,138
14,188
10,169
20,200
2,51
22,203
25,185
6,165
23,184
5,170
0,16
2,57
20,211
20,212
2,80
18,200
10,139
17,112
11,179
23,198
12,169
14,164
23,177
16,198
20,202
19,210
1,36
23,210
9,179
13,215
23,201
20,192
8,177
20,187
10,169
6,157
0,14
15,156
28,219
19,213
19,172
13,187
23,215
5,138
1,48
17,184
18,117
20,156
27,204
22,208
17,163
13,182
19,216
22,176
20,180
5,70
27,230
13,202
19,156
7,145
24,198
24,199
21,198
21,166
15,150
3,77
24,185
20,198
11,198
21,223
20,214
19,163
20,215
10,151
26,219
16,143
2,78
4,109
1,26
23,203
24,207
11,155
22,166
12,197
21,138
3,103
22,218
14,164
7,133
2,80
22,123
2,58
16,190
10,193
14,168
22,205
27,219
25,207
13,155
4,107
22,213
14,179
11,185
6,163
23,190
19,207
16,159
14,184
2,92
23,187
5,95
15,184
24,216
0,14
8,152
6,135
11,185
13,194
21,173
0,16
2,60
1,37
17,206
21,204
23,204
25,232
24,129
5,120
12,178
23,125
0,18
23,224
4,60
12,167
26,241
24,219
22,110
1,37
8,136
9,165
8,164
12,168
18,154
15,197
12,196
1,59
13,194
23,216
7,80
23,217
22,175
13,109
19,184
7,141
16,186
20,180
9,157
25,231
19,177
18,141
1,59
19,146
22,193
4,119
23,235
4,125
13,105
11,216
23,184
24,220
7,150
21,110
22,112
8,148
24,209
14,184
4,131
2,99
5,127
16,178
3,93
9,153
17,179
8,111
7,105
14,196
24,123
26,216
22,207
12,149
8,86
24,217
20,156
23,126
6,141
20,189
16,147
4,57
13,148
12,164
5,142
16,202
1,51
20,198
1,47
15,210
0,14
23,169
11,191
19,183
17,155
11,182
5,92
22,195
9,170
11,185
19,217
22,158
10,168
10,171
26,216
15,179
0,16
13,183
12,174
20,196
13,147
20,162
28,221
14,167
15,177
3,87
22,184
5,92
22,170
21,177
3,73
21,155
22,199
15,192
5,138
22,214
2,60
24,208
0,16
22,215
7,132
29,234
2,72
0,18
23,223
1,59
20,208
19,188
25,184
13,192
27,215
21,181
25,220
21,196
11,187
21,183
4,124
21,135
18,139
8,166
3,78
15,161
18,172
6,109
0,16
8,109
11,151
30,245
22,216
20,213
28,238
2,86
11,201
13,202
17,197
25,230
7,168
3,102
12,172
7,171
20,215
3,104
22,217
13,153
20,175
15,178
9,187
9,132
10,195
17,181
6,161
24,201
0,18
7,162
9,123
0,16
22,163
7,132
24,215
2,84
2,65
10,186
24,124
12,183
11,149
3,106
28,244
22,183
18,214
29,248
8,157
4,129
25,215
0,16
4,88
24,222
24,213
21,207
22,153
20,171
4,89
21,115
7,112
5,132
4,114
22,187
21,181
4,77
7,147
26,218
25,192
24,168
0,18
16,161
16,187
3,78
23,186
25,180
21,207
24,206
27,204
12,153
21,111
20,200
25,160
25,195
11,205
25,235
20,209
8,148
10,180
11,175
12,197
22,206
27,212
15,131
22,214
24,209
6,166
24,125
22,218
5,100
9,90
19,184
20,176
8,147
0,16
1,55
3,93
1,33
28,253
28,246
24,173
16,168
25,176
21,207
22,168
9,160
22,187
3,73
7,115
17,197
15,109
25,201
11,175
24,157
7,98
22,157
18,206
16,137
25,212
4,118
11,161
18,156
22,168
18,196
22,196
25,178
22,204
18,190
24,186
18,210
24,230
24,186
24,142
17,149
1,48
22,197
6,126
21,201
15,111
5,149
1,59
22,187
22,193
13,186
20,140
24,158
18,188
8,151
14,174
19,199
22,210
26,187
7,129
6,140
1,37
1,59
9,165
14,148
0,18
2,60
27,247
20,113
20,169
25,204
3,114
10,92
6,146
4,112
18,200
23,166
5,107
21,191
19,198
11,152
8,169
14,186
20,200
2,84
23,202
16,103
2,95
21,198
10,147
23,183
24,226
13,189
16,168
24,193
18,199
18,159
14,185
22,173
4,135
21,152
26,236
9,158
3,89
28,236
23,220
5,117
10,191
2,84
21,182
24,226
18,209
8,178
5,111
23,225
22,198
8,80
24,167
23,219
21,189
24,167
19,190
15,152
23,206
10,153
7,142
0,16
26,189
2,74
18,199
19,201
24,204
11,194
1,48
8,121
14,212
0,18
16,164
3,111
15,170
9,188
4,131
27,241
18,162
20,109
6,112
19,219
4,123
18,164
15,208
14,187
16,139
19,202
3,93
17,111
2,75
7,151
14,170
18,181
23,125
24,126
19,197
19,188
7,76
13,137
21,185
7,136
8,166
20,157
24,195
15,147
10,156
17,114
3,50
18,203
3,93
9,169
17,170
10,148
21,185
22,212
24,199
11,194
9,159
20,170
25,137
7,188
0,16
10,184
21,220
19,181
11,192
17,185
0,16
22,223
4,74
15,195
11,187
15,194
24,195
22,170
13,133
18,195
14,153
17,148
18,199
11,185
17,196
18,194
18,179
2,95
21,192
5,151
2,52
7,159
17,199
14,106
23,189
25,206
0,14
2,57
20,198
25,203
21,160
22,181
13,198
19,171
18,198
8,90
18,165
21,195
25,228
6,146
22,193
6,118
8,132
20,160
20,190
1,26
19,158
7,178
3,76
8,132
20,192
1,36
17,195
6,138
16,158
24,181
21,146
23,230
28,250
15,186
21,215
13,216
3,101
0,14
11,195
1,37
26,230
11,169
28,237
7,143
13,171
13,173
14,180
18,154
2,59
13,173
12,183
24,183
24,223
14,209
22,194
22,175
5,107
11,200
15,180
24,155
25,197
21,190
0,16
7,142
11,189
22,205
13,182
4,107
20,173
1,48
2,108
16,182
6,140
5,125
8,122
12,156
0,18
3,76
5,140
2,107
10,159
23,181
7,148
22,195
21,156
21,151
23,169
7,159
0,16
2,50
1,48
11,180
23,205
23,178
7,144
3,95
18,140
13,196
23,216
21,174
7,126
2,68
15,148
10,185
10,140
24,197
8,174
15,167
21,173
21,197
9,166
3,73
25,209
23,192
21,199
17,198
24,119
18,184
22,205
23,192
25,128
20,174
23,180
18,199
6,182
13,192
15,167
13,186
13,140
19,195
11,171
6,109
0,20
24,210
22,227
25,173
8,88
23,200
1,48
16,171
23,185
24,212
23,213
18,159
15,194
11,201
17,213
13,205
13,177
6,170
14,108
1,59
8,148
18,182
20,190
5,122
0,14
23,210
24,213
3,49
24,213
16,178
15,197
2,45
23,171
14,198
27,236
22,179
9,173
16,195
24,222
1,44
22,195
16,223
3,46
21,221
2,59
20,190
23,165
22,207
14,140
21,121
21,223
22,179
5,127
20,197
23,196
2,58
26,197
16,190
5,109
16,113
12,211
21,187
7,165
7,132
11,137
23,180
13,202
13,181
5,113
2,95
25,198
9,178
14,99
16,188
19,118
3,89
9,162
10,169
24,121
22,184
24,209
16,203
10,190
22,203
23,208
17,199
7,163
25,208
16,169
11,190
23,152
3,130
1,37
21,206
17,203
12,188
26,242
25,216
15,212
12,98
24,159
22,216
27,210
15,186
19,181
3,105
12,203
24,209
4,59
23,188
22,199
19,166
9,165
1,48
23,205
11,182
22,198
25,215
27,218
12,183
15,186
11,165
15,202
23,207
15,143
4,121
23,179
21,212
22,159
25,189
17,193
7,126
11,188
19,193
3,97
4,118
3,77
20,187
21,198
19,213
23,190
23,199
9,86
2,54
25,131
7,156
9,129
23,205
19,164
3,74
11,167
15,187
22,157
14,189
6,156
19,196
25,213
17,150
18,195
22,163
15,191
16,196
22,126
6,137
2,75
24,201
24,196
27,204
21,115
14,201
27,141
26,199
21,189
26,193
2,36
25,208
14,153
5,112
14,173
4,115
6,94
4,96
20,165
4,86
12,190
8,157
9,176
24,196
15,169
22,116
18,190
8,150
1,59
25,128
14,167
26,185
23,194
14,198
11,100
23,118
7,162
7,119
18,158
17,112
19,158
23,201
4,103
18,176
23,207
23,188
22,174
23,199
0,20
23,207
13,186
27,229
0,16
3,49
4,90
4,129
15,171
17,179
14,160
8,162
1,37
25,136
7,136
0,16
6,133
5,137
26,211
0,12
7,139
3,83
20,102
17,177
21,179
2,94
22,209
7,77
9,175
1,48
21,190
24,193
18,134
1,37
23,202
10,177
19,178
10,143
7,146
19,162
18,195
17,171
0,16
9,91
9,193
13,179
20,157
11,149
23,148
8,168
6,158
2,36
14,182
21,203
22,212
8,167
1,48
15,209
10,156
17,176
22,179
20,187
1,47
10,166
22,186
21,215
22,176
11,154
12,171
24,190
16,166
18,180
17,210
13,197
0,16
8,155
17,202
19,205
20,112
16,176
2,68
23,209
1,48
23,123
1,37
11,194
8,149
22,187
2,73
23,200
22,199
9,152
5,126
24,127
26,138
5,134
2,78
17,217
22,211
17,208
4,119
3,116
23,193
24,225
5,106
3,91
9,135
19,178
1,59
16,100
24,201
22,207
3,100
22,216
10,143
15,159
26,224
1,59
6,102
23,178
24,133
24,171
13,191
23,171
13,141
1,47
21,204
26,219
28,215
22,185
16,176
1,36
22,183
4,116
26,214
5,98
22,195
22,187
27,201
0,18
7,132
17,217
10,150
8,91
23,126
16,129
1,44
16,182
7,107
16,156
15,143
12,169
14,179
23,203
16,202
9,168
10,135
6,117
9,142
21,191
19,192
25,200
13,188
10,122
18,210
17,202
6,136
21,216
5,70
17,167
7,120
8,173
6,162
16,173
20,221
21,196
15,164
20,190
10,146
14,186
16,190
10,188
25,204
23,189
15,164
25,237
19,107
20,220
24,177
7,145
2,80
2,69
8,120
12,178
3,105
4,92
11,150
25,207
24,206
26,197
0,14
8,167
9,135
4,93
9,167
15,188
7,156
10,88
25,191
11,154
21,115
16,213
19,200
20,179
16,183
2,58
25,211
20,197
16,206
19,209
23,205
3,66
24,164
23,181
6,155
7,127
26,223
17,173
21,187
24,201
5,126
14,203
15,104
21,184
21,109
25,219
22,166
21,200
1,48
24,205
26,209
13,180
23,212
14,166
10,183
3,87
24,212
23,169
24,207
25,200
14,208
1,70
18,196
25,175
2,69
10,177
22,180
24,228
3,89
3,106
14,102
19,199
6,156
20,153
23,206
8,190
6,127
15,189
24,155
9,142
15,185
26,223
13,166
16,143
3,70
11,185
5,106
11,173
17,170
23,187
16,179
10,89
20,189
23,189
18,210
17,209
20,202
2,89
26,217
23,204
22,198
7,167
22,215
6,141
7,139
6,148
17,182
5,123
8,164
23,194
21,181
20,188
0,16
18,199
20,162
25,210
26,224
12,191
3,113
23,164
25,194
4,116
27,224
0,16
18,168
13,185
11,161
18,162
25,239
16,215
8,161
18,201
3,102
0,14
18,189
25,186
13,185
25,188
24,196
2,100
16,188
12,170
11,148
20,200
23,208
27,196
16,188
18,113
12,186
5,111
6,157
22,204
8,162
22,232
22,184
5,124
22,200
23,170
7,172
21,198
11,191
25,214
13,181
23,187
19,201
8,148
25,221
17,106
23,219
13,180
8,167
5,123
6,169
14,174
27,214
11,157
7,141
24,151
0,16
5,126
15,182
0,18
24,186
24,202
23,207
21,168
4,116
12,182
6,123
1,44
19,197
26,193
5,120
9,177
23,221
22,161
25,171
4,134
10,195
20,188
22,184
10,171
27,199
15,179
7,168
29,255
0,18
2,75
18,168
11,192
24,196
5,163
18,183
25,228
18,178
8,184
13,192
2,67
11,177
13,181
1,26
21,212
23,200
14,183
21,160
18,184
15,160
1,37
8,142
26,137
12,151
25,196
22,170
24,223
5,135
22,213
13,175
4,82
20,199
16,220
10,204
26,202
12,93
2,59
5,116
13,190
4,122
14,159
11,158
23,166
10,130
13,199
24,211
19,164
9,136
0,18
24,225
21,215
21,191
1,44
21,191
1,59
22,200
5,104
13,157
15,169
3,72
21,199
4,141
21,179
18,211
21,226
14,194
21,113
11,193
22,202
25,200
19,209
20,209
8,121
3,79
9,183
24,164
6,147
2,77
25,191
12,182
13,104
10,158
4,56
23,199
8,143
10,144
3,65
20,171
8,180
4,130
14,171
22,167
23,175
2,85
14,196
23,209
19,180
13,188
4,125
14,107
26,234
18,182
5,97
7,150
20,196
13,104
27,249
8,179
14,151
27,248
14,186
7,131
23,184
24,194
20,216
5,119
22,173
19,209
20,163
21,162
27,231
23,193
13,192
21,212
17,141
25,205
26,210
19,209
19,194
0,14
16,161
20,187
8,166
13,187
20,164
4,147
13,200
10,171
26,234
20,185
9,164
9,185
17,178
25,183
1,32
28,149
22,187
8,124
1,26
23,217
0,18
25,224
0,14
11,172
20,190
15,196
24,178
13,189
22,223
11,200
25,218
1,37
10,183
17,178
15,204
11,169
21,172
21,156
10,165
13,174
6,137
0,18
19,199
2,84
8,126
3,105
23,195
14,154
24,216
25,200
9,180
8,137
0,16
12,194
15,158
7,159
16,159
22,160
1,26
10,177
20,163
10,95
13,110
0,12
26,220
17,201
17,159
14,209
6,170
25,123
11,169
4,119
18,203
22,188
12,102
21,166
12,188
25,208
25,194
16,153
26,187
23,206
20,210
19,189
7,126
2,82
17,164
22,156
15,179
5,139
3,100
20,166
18,158
1,37
0,16
0,14
20,192
18,159
16,202
5,72
10,185
18,149
21,215
8,171
13,178
8,170
20,194
18,178
21,209
18,188
9,172
5,97
10,179
19,208
0,16
19,187
24,209
12,105
8,164
13,104
10,157
6,139
28,245
0,18
5,106
23,213
24,205
23,148
12,183
9,155
24,219
23,211
14,201
1,59
21,175
13,188
3,95
26,233
21,193
23,194
26,209
18,167
27,239
13,193
22,158
18,222
2,58
18,197
16,188
15,157
10,170
20,175
6,163
21,176
27,213
18,205
3,45
26,214
28,209
15,109
3,73
18,116
12,154
1,48
14,164
18,197
22,174
6,135
22,171
23,202
1,59
21,160
5,159
22,190
27,233
17,186
10,138
6,146
23,204
23,213
18,204
14,163
13,150
22,214
6,158
10,93
24,123
15,192
0,16
12,206
26,210
5,147
20,161
15,190
11,179
9,88
17,173
22,197
2,78
22,164
14,193
13,182
5,141
23,196
11,182
23,118
24,175
20,160
25,131
11,183
11,92
13,198
19,211
24,158
6,152
25,130
15,210
24,183
5,165
3,107
24,226
17,208
12,170
9,89
0,14
21,160
22,151
13,192
4,111
13,207
12,169
16,193
14,193
18,155
25,213
18,207
19,210
14,104
21,167
16,209
12,161
18,205
28,219
19,203
25,200
20,205
18,179
15,209
27,234
21,175
13,199
0,16
10,156
22,180
22,209
23,193
21,190
6,160
15,157
2,37
28,255
24,211
25,222
24,198
7,150
1,47
20,167
20,109
2,60
4,85
21,163
0,20
3,130
6,78
13,127
4,135
0,16
25,209
23,199
16,158
17,208
7,164
27,232
23,210
15,167
14,100
23,163
22,115
16,174
17,193
0,20
20,109
13,146
10,152
18,171
8,117
2,60
15,201
18,185
3,79
16,156
26,161
0,12
10,146
23,192
28,250
12,166
9,186
16,111
23,224
12,166
22,193
0,16
25,206
21,197
4,84
13,148
10,143
29,257
1,37
22,220
16,174
25,216
9,159
19,212
18,177
0,18
5,139
11,162
23,190
3,72
16,205
25,210
22,123
9,137
21,107
22,220
17,148
13,106
12,153
17,193
4,138
19,206
11,181
19,210
18,154
18,200
25,242
3,76
27,233
4,57
20,148
15,213
6,103
8,123
21,211
24,133
17,155
11,195
11,99
22,170
15,172
8,174
23,198
0,12
24,218
21,143
20,206
5,106
17,195
16,195
14,184
24,218
21,170
15,180
21,209
13,190
4,97
21,186
16,186
18,147
10,186
15,204
1,37
4,107
3,115
11,177
24,174
9,158
20,193
9,153
24,224
18,225
10,174
1,40
9,170
3,111
14,157
25,236
11,187
8,144
17,163
12,172
20,168
12,156
1,59
16,154
21,195
20,189
0,18
19,99
13,202
12,166
3,70
7,172
25,185
21,192
0,16
21,157
24,225
20,159
17,197
16,199
23,197
5,101
24,235
16,207
10,163
3,45
26,139
8,158
22,114
15,198
6,71
2,91
0,16
25,137
9,184
2,91
9,81
25,188
13,186
21,162
24,197
27,236
24,216
20,188
17,108
5,137
7,129
19,187
14,171
14,176
23,214
24,220
15,154
12,178
15,216
3,73
14,209
0,18
8,94
23,126
24,194
16,183
9,164
24,188
24,216
6,151
23,235
16,152
20,212
10,181
11,200
18,158
0,16
19,198
21,186
27,239
21,139
3,101
13,184
8,183
22,191
17,190
11,180
8,154
11,198
25,221
11,98
21,196
4,94
13,155
17,137
10,150
17,205
22,153
13,176
25,219
7,175
2,56
14,213
23,176
12,157
23,201
18,169
7,153
23,183
17,181
21,115
20,165
21,176
18,212
22,207
10,149
23,200
11,172
12,177
23,217
22,163
18,138
6,136
4,59
23,188
23,178
25,156
4,114
26,207
15,168
2,71
4,122
5,123
12,193
20,165
14,199
17,203
23,189
3,108
22,127
23,191
27,250
23,111
16,170
14,211
1,48
21,209
3,94
19,148
10,120
25,182
23,212
0,16
0,20
21,122
7,103
24,189
26,191
5,122
2,96
4,118
5,150
24,189
10,124
4,124
0,12
5,153
25,195
11,176
24,180
24,171
5,116
19,114
15,195
0,14
7,75
25,190
13,160
16,154
25,224
25,200
0,16
3,67
25,228
8,161
14,192
23,226
24,226
15,177
25,181
18,179
13,192
18,170
11,174
4,93
23,220
21,189
23,179
20,195
22,207
24,207
2,86
4,104
0,16
7,154
18,206
13,179
0,18
22,185
29,257
23,184
18,206
14,197
2,54
13,158
1,43
21,206
21,207
9,142
15,193
22,227
14,185
14,195
17,169
11,163
6,123
24,135
21,206
21,191
8,172
10,161
10,138
11,171
8,140
0,14
13,207
13,158
24,213
26,189
14,186
23,212
0,14
10,139
19,186
23,213
3,69
23,178
8,125
22,198
23,151
4,88
15,197
6,133
17,186
24,218
21,168
1,47
12,175
23,191
21,183
21,208
2,69
4,82
15,100
1,59
21,115
25,221
19,140
25,169
16,175
8,127
4,95
3,79
19,202
8,166
16,176
6,147
20,182
1,26
25,136
22,164
1,70
1,48
22,217
23,189
2,60
13,174
19,209
11,142
19,169
13,163
0,20
25,199
21,194
13,193
27,223
3,101
10,172
8,167
18,183
14,160
16,161
16,165
8,167
1,59
19,180
11,163
5,152
4,129
16,184
23,219
25,218
1,59
20,183
25,220
22,205
6,109
19,189
7,160
23,211
2,78
23,211
13,204
20,147
14,154
8,136
22,186
23,161
23,166
25,200
11,154
19,178
19,176
0,12
6,147
18,183
6,151
8,166
24,202
19,176
20,219
21,166
18,191
13,170
4,81
23,220
19,191
25,119
2,59
18,189
8,173
18,194
14,180
23,214
6,134
10,151
15,210
14,202
17,147
27,242
26,220
22,184
18,195
3,105
15,210
24,224
22,203
4,123
24,217
2,90
25,215
20,213
23,225
23,210
1,37
7,123
2,97
19,160
14,167
13,170
26,220
2,68
22,183
12,188
17,162
28,256
19,202
17,166
9,132
17,186
17,191
9,175
0,14
9,130
27,208
19,199
24,222
19,192
11,190
18,195
11,189
5,63
15,177
19,124
24,173
2,69
3,71
18,103
22,149
19,202
25,208
23,176
19,191
25,192
24,219
24,209
15,171
5,147
28,251
14,197
16,186
9,163
20,201
22,192
23,172
6,147
23,178
7,144
19,183
10,158
9,182
16,178
26,177
24,196
24,183
8,183
21,214
10,161
24,163
21,215
24,186
8,170
1,59
23,187
3,112
17,187
15,219
6,115
21,198
1,37
13,110
3,70
5,117
17,199
3,94
7,166
24,202
16,177
1,48
1,59
27,131
4,110
0,12
24,226
18,196
2,75
25,122
2,64
0,14
21,204
26,232
12,154
24,193
4,133
11,160
20,205
10,152
4,113
16,191
19,155
5,156
3,49
22,193
25,113
20,170
17,188
18,204
6,150
5,120
7,137
6,71
3,63
19,210
22,156
9,164
4,83
20,207
19,196
8,159
6,155
8,91
0,16
20,195
13,174
13,191
13,141
22,219
8,154
7,176
12,195
25,219
26,214
14,205
3,122
20,126
12,146
23,213
19,175
2,77
10,181
0,16
5,101
21,211
3,73
1,36
21,197
14,182
5,66
25,231
20,178
18,174
7,150
3,96
24,168
12,180
21,203
19,201
5,93
7,120
20,220
24,215
15,192
17,177
14,111
24,180
20,199
8,157
2,86
10,154
24,209
24,210
16,183
12,146
11,154
20,188
9,160
24,208
22,224
4,112
25,218
14,157
20,200
10,187
24,211
17,215
8,112
23,220
4,116
23,171
25,198
21,198
27,221
1,54
20,194
0,16
10,166
0,18
11,174
7,159
20,212
23,212
8,116
8,142
29,253
21,217
23,203
8,174
26,232
17,190
13,184
26,130
11,135
28,242
13,165
25,202
24,213
2,58
2,79
19,201
6,135
8,155
9,171
11,187
4,128
22,198
18,186
8,178
14,201
23,192
0,16
23,169
5,98
15,173
26,204
16,150
9,126
22,196
21,197
23,210
2,86
23,206
22,173
15,163
27,234
22,195
3,70
15,202
22,190
2,67
6,139
1,48
15,157
24,205
22,187
0,20
14,153
6,163
24,214
9,131
10,144
4,146
7,154
15,206
4,80
11,179
5,140
23,212
9,136
8,156
0,14
18,204
19,181
19,174
24,182
10,170
10,196
25,219
23,196
5,135
23,215
15,165
13,152
5,119
19,119
14,180
4,127
22,177
5,143
25,211
26,220
24,197
24,157
28,150
22,161
2,76
16,161
1,47
25,231
6,154
10,181
17,175
24,179
23,176
24,208
0,14
1,47
18,166
12,177
5,102
6,145
15,208
20,116
5,132
20,213
20,192
19,207
19,172
8,144
1,44
1,37
2,51
8,134
23,198
14,187
24,212
24,224
19,181
22,163
22,114
5,131
2,34
21,120
17,115
1,70
25,196
27,235
22,210
17,202
18,185
9,91
29,248
9,179
7,162
24,149
26,182
22,166
5,115
14,165
21,216
14,182
1,48
18,188
25,204
23,206
4,116
11,162
4,127
18,195
18,186
2,60
19,215
25,226
16,180
22,218
24,202
7,176
23,192
5,131
24,219
13,180
11,190
3,100
24,220
11,179
6,123
20,203
8,166
15,180
27,233
10,143
13,200
8,186
11,147
26,220
14,161
20,214
24,206
21,107
25,239
25,214
23,207
20,213
16,185
22,207
8,145
2,89
22,168
25,215
20,182
0,14
21,146
12,100
25,190
9,147
25,214
7,150
21,178
25,184
22,182
7,137
9,155
5,127
21,184
18,155
8,157
25,135
23,205
18,202
23,208
0,12
26,235
22,217
11,173
13,203
22,183
7,170
5,96
7,153
19,150
8,159
13,180
8,115
6,122
23,203
12,197
13,205
14,146
2,89
2,60
9,154
24,214
6,148
4,127
23,166
28,245
26,193
18,210
23,227
11,188
24,213
15,177
19,159
20,152
24,218
22,185
7,128
16,169
6,122
21,182
8,160
14,176
25,206
25,133
3,104
3,79
12,97
0,14
22,189
19,156
26,196
24,216
9,147
19,162
22,156
25,201
24,203
15,211
25,216
0,16
20,170
14,202
22,169
2,105
23,210
25,202
2,35
17,114
23,179
12,180
25,192
5,142
5,152
9,170
17,152
21,198
25,207
1,37
5,101
26,192
12,101
15,214
17,208
15,199
25,228
14,171
15,163
9,175
13,166
6,72
2,68
10,161
10,194
20,185
17,202
19,209
14,157
22,206
19,112
19,143
22,193
3,74
10,94
23,147
15,162
20,201
19,186
7,184
12,191
11,181
20,193
23,122
18,169
19,175
11,178
20,158
19,114
11,190
23,120
19,181
24,188
23,188
23,180
11,197
21,191
21,207
4,59
25,168
4,118
4,88
2,39
8,158
4,138
17,175
10,128
6,73
18,160
25,212
5,139
23,181
21,159
23,126
20,214
7,166
5,113
23,213
17,199
13,166
12,187
22,167
0,16
13,159
22,181
16,185
9,173
2,74
21,187
12,198
21,229
20,173
16,199
9,119
5,94
21,195
6,151
17,183
13,160
3,88
25,209
0,12
15,164
9,129
20,190
10,164
17,185
23,173
1,59
23,219
20,206
8,138
19,204
6,105
13,185
13,189
5,145
5,149
6,144
15,165
25,216
10,168
26,234
20,144
1,37
21,224
20,195
12,193
6,159
20,201
2,54
21,146
4,96
16,146
18,200
4,112
24,191
15,179
16,177
2,99
13,100
5,87
2,39
22,197
15,182
19,209
22,207
23,190
6,118
22,186
3,73
12,153
25,220
23,111
4,123
7,115
22,186
8,122
13,144
1,37
26,214
19,147
15,201
19,193
3,92
4,122
12,185
16,167
10,143
8,191
22,187
7,124
4,126
6,67
16,210
23,177
6,156
8,154
19,212
20,212
21,194
11,179
8,167
11,166
16,179
22,137
13,187
22,112
11,175
15,205
7,131
28,258
27,237
18,102
8,169
20,178
7,135
22,200
12,133
8,153
21,189
0,18
11,186
7,129
22,198
20,197
6,105
22,119
12,142
3,88
6,138
23,196
0,12
0,14
4,103
19,201
19,161
16,173
25,216
19,160
24,203
25,225
8,131
1,55
9,170
23,199
0,16
3,111
